treat_id,AUC,Cell,Drug,Timepoint,Method,measured_by,drug_id,cell_type1,cell_type2
786-0_BOSUTINIB_72h_XTT_LT,1.188079188689375,786-0,BOSUTINIB,72h,XTT,LT,BOSUTINIB_72h_XTT_LT,solid,Renal cancer
SK-N-SH_RUXOLITINIB_72h_Resazurin_SM,1.182957706005827,SK-N-SH,RUXOLITINIB,72h,Resazurin,SM,RUXOLITINIB_72h_Resazurin_SM,solid,Neuroblastoma
LN-18_VENETOCLAX_72h_XTT_LT,0.463613957339898,LN-18,VENETOCLAX,72h,XTT,LT,VENETOCLAX_72h_XTT_LT,solid,Glioblastoma
HL-60_ALISERTIB_72h_Trypan Blue_KI,0.1195797003781786,HL-60,ALISERTIB,72h,Trypan Blue,KI,ALISERTIB_72h_Trypan Blue_KI,suspension,Myeloid
H1299_FLUOROURACIL_72h_H2BRuby_AM,0.7585357896972321,H1299,FLUOROURACIL,72h,H2BRuby,AM,FLUOROURACIL_72h_H2BRuby_AM,solid,Lung cancer
H1299_DIGITOXIGENIN_72h_XTT_LT,0.9858191784174776,H1299,DIGITOXIGENIN,72h,XTT,LT,DIGITOXIGENIN_72h_XTT_LT,solid,Lung cancer
SK-OV-3_CURCUMIN_72h_XTT_LT,0.6959682379229939,SK-OV-3,CURCUMIN,72h,XTT,LT,CURCUMIN_72h_XTT_LT,solid,other
SK-OV-3_TOZASERTIB_144h_Resazurin_BM,1.096221208723592,SK-OV-3,TOZASERTIB,144h,Resazurin,BM,TOZASERTIB_144h_Resazurin_BM,solid,other
SK-OV-3_RUXOLITINIB_72h_XTT_LT,0.9807349518744197,SK-OV-3,RUXOLITINIB,72h,XTT,LT,RUXOLITINIB_72h_XTT_LT,solid,other
SK-BR-3_DASATINIB_72h_Trypan Blue_LT,1.254458249642422,SK-BR-3,DASATINIB,72h,Trypan Blue,LT,DASATINIB_72h_Trypan Blue_LT,solid,Breast cancer
Jurkat_ETOMOXIR_72h_Trypan Blue_KI,0.892585438949703,Jurkat,ETOMOXIR,72h,Trypan Blue,KI,ETOMOXIR_72h_Trypan Blue_KI,suspension,Lymphoblastic
MV4;11_PEXIDARTINIB_72h_Trypan Blue_KI,0.6014293025693268,MV4;11,PEXIDARTINIB,72h,Trypan Blue,KI,PEXIDARTINIB_72h_Trypan Blue_KI,suspension,Myeloid
SW-480_SARACATINIB_72h_Hoechst_AM,1.215552786575084,SW-480,SARACATINIB,72h,Hoechst,AM,SARACATINIB_72h_Hoechst_AM,solid,Colon cancer
SK-N-SH_PACLITAXEL_72h_Resazurin_SM,0.1709300803076716,SK-N-SH,PACLITAXEL,72h,Resazurin,SM,PACLITAXEL_72h_Resazurin_SM,solid,Neuroblastoma
H1299_QUIZARTINIB_72h_Trypan Blue_AM,1.086231042271451,H1299,QUIZARTINIB,72h,Trypan Blue,AM,QUIZARTINIB_72h_Trypan Blue_AM,solid,Lung cancer
IMR-32_DASATINIB_72h_Trypan Blue_LT,0.3378942680216944,IMR-32,DASATINIB,72h,Trypan Blue,LT,DASATINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
MCF-7_BI2536_72h_Resazurin_LT,0.8686850639458938,MCF-7,BI2536,72h,Resazurin,LT,BI2536_72h_Resazurin_LT,solid,Breast cancer
LN-18_5-AZACITIDINE_72h_H2BRuby_AM,1.141664516189434,LN-18,5-AZACITIDINE,72h,H2BRuby,AM,5-AZACITIDINE_72h_H2BRuby_AM,solid,Glioblastoma
SW-620_BAFETINIB_72h_Trypan Blue_AM,1.086990245910905,SW-620,BAFETINIB,72h,Trypan Blue,AM,BAFETINIB_72h_Trypan Blue_AM,solid,Colon cancer
SK-BR-3_DOXORUBICIN HCL_72h_XTT_LT,1.876223698659976,SK-BR-3,DOXORUBICIN HCL,72h,XTT,LT,DOXORUBICIN HCL_72h_XTT_LT,solid,Breast cancer
Kelly_SELUMENTINIB_144h_Resazurin_SM,1.742793133296491,Kelly,SELUMENTINIB,144h,Resazurin,SM,SELUMENTINIB_144h_Resazurin_SM,solid,Neuroblastoma
786-0_STAUROSPORINE_72h_XTT_LT,1.416912761037993,786-0,STAUROSPORINE,72h,XTT,LT,STAUROSPORINE_72h_XTT_LT,solid,Renal cancer
MV4;11_JQ1_72h_Resazurin_KI,1.443890690338049,MV4;11,JQ1,72h,Resazurin,KI,JQ1_72h_Resazurin_KI,suspension,Myeloid
Kasumi-1_DECITABINE_72h_Trypan Blue_KI,1.014222586823328,Kasumi-1,DECITABINE,72h,Trypan Blue,KI,DECITABINE_72h_Trypan Blue_KI,suspension,Myeloid
Kelly_VOLASERTIB_72h_Resazurin_SM,1.148586908140729,Kelly,VOLASERTIB,72h,Resazurin,SM,VOLASERTIB_72h_Resazurin_SM,solid,Neuroblastoma
SiHa_SCH772984_72h_XTT_LT,1.695458441563089,SiHa,SCH772984,72h,XTT,LT,SCH772984_72h_XTT_LT,solid,Cervix cancer
SH-SY5Y_SORAFENIB_72h_XTT_LT,0.4238323478575136,SH-SY5Y,SORAFENIB,72h,XTT,LT,SORAFENIB_72h_XTT_LT,solid,Neuroblastoma
H1299_SPERMIDINE_72h_XTT_LT,0.9965821917856396,H1299,SPERMIDINE,72h,XTT,LT,SPERMIDINE_72h_XTT_LT,solid,Lung cancer
Kelly_VENETOCLAX_144h_Resazurin_SM,0.9699514443975417,Kelly,VENETOCLAX,144h,Resazurin,SM,VENETOCLAX_144h_Resazurin_SM,solid,Neuroblastoma
TE-671_DIGOXIN_72h_XTT_LT,0.6398145620989182,TE-671,DIGOXIN,72h,XTT,LT,DIGOXIN_72h_XTT_LT,solid,other
U937_RUXOLITINIB_72h_Trypan Blue_KI,0.6670605985762347,U937,RUXOLITINIB,72h,Trypan Blue,KI,RUXOLITINIB_72h_Trypan Blue_KI,suspension,Myeloid
H1299_DOXORUBICIN HCL_72h_Hoechst_AM,0.6219702844020586,H1299,DOXORUBICIN HCL,72h,Hoechst,AM,DOXORUBICIN HCL_72h_Hoechst_AM,solid,Lung cancer
HL-60_AZD7762_72h_Resazurin_KI,1.43501173937005,HL-60,AZD7762,72h,Resazurin,KI,AZD7762_72h_Resazurin_KI,suspension,Myeloid
MV4;11_IMATINIB_72h_XTT_KI,1.324970026902864,MV4;11,IMATINIB,72h,XTT,KI,IMATINIB_72h_XTT_KI,suspension,Myeloid
SiHa_RAPAMYCIN_72h_XTT_LT,1.293365270165389,SiHa,RAPAMYCIN,72h,XTT,LT,RAPAMYCIN_72h_XTT_LT,solid,Cervix cancer
SH-SY5Y_BOSUTINIB_72h_XTT_LT,0.9985674406504998,SH-SY5Y,BOSUTINIB,72h,XTT,LT,BOSUTINIB_72h_XTT_LT,solid,Neuroblastoma
SH-SY5Y_ETOPOSIDE_72h_Trypan Blue_AM,0.28585496262275,SH-SY5Y,ETOPOSIDE,72h,Trypan Blue,AM,ETOPOSIDE_72h_Trypan Blue_AM,solid,Neuroblastoma
H1299_SCH772984_72h_H2BRuby_AM,0.5301902352339743,H1299,SCH772984,72h,H2BRuby,AM,SCH772984_72h_H2BRuby_AM,solid,Lung cancer
SK-OV-3_DASATINIB_72h_Hoechst_AM,0.9456104753861514,SK-OV-3,DASATINIB,72h,Hoechst,AM,DASATINIB_72h_Hoechst_AM,solid,other
HL-60_ETOPOSIDE_72h_Resazurin_KI,0.108143735370989,HL-60,ETOPOSIDE,72h,Resazurin,KI,ETOPOSIDE_72h_Resazurin_KI,suspension,Myeloid
786-0_CRIZOTINIB_72h_XTT_LT,1.461104158839608,786-0,CRIZOTINIB,72h,XTT,LT,CRIZOTINIB_72h_XTT_LT,solid,Renal cancer
K562_SORAFENIB_72h_Resazurin_KI,2.764340058658326,K562,SORAFENIB,72h,Resazurin,KI,SORAFENIB_72h_Resazurin_KI,suspension,Myeloid
MV4;11_RSL3_72h_Trypan Blue_KI,0.6348247575539939,MV4;11,RSL3,72h,Trypan Blue,KI,RSL3_72h_Trypan Blue_KI,suspension,Myeloid
SH-SY5Y_ETOMOXIR_72h_XTT_LT,0.5433470411935154,SH-SY5Y,ETOMOXIR,72h,XTT,LT,ETOMOXIR_72h_XTT_LT,solid,Neuroblastoma
H1299_17-DMAG_72h_H2BRuby_AM,0.6286882947437873,H1299,17-DMAG,72h,H2BRuby,AM,17-DMAG_72h_H2BRuby_AM,solid,Lung cancer
TE671_R406_72h_Trypan Blue_LT,1.031515961662436,TE671,R406,72h,Trypan Blue,LT,R406_72h_Trypan Blue_LT,,
A549_ALPELISIB_72h_Resazurin_LT,1.031598213949258,A549,ALPELISIB,72h,Resazurin,LT,ALPELISIB_72h_Resazurin_LT,solid,Lung cancer
MCF-7_R406_72h_Trypan Blue_AM,1.57262377777673,MCF-7,R406,72h,Trypan Blue,AM,R406_72h_Trypan Blue_AM,solid,Breast cancer
SK-N-AS_ADAVOSERTIB_72h_Resazurin_SM,0.4175870641353964,SK-N-AS,ADAVOSERTIB,72h,Resazurin,SM,ADAVOSERTIB_72h_Resazurin_SM,solid,Neuroblastoma
SiHa_ADAVOSERTIB_72h_XTT_LT,1.289543278066802,SiHa,ADAVOSERTIB,72h,XTT,LT,ADAVOSERTIB_72h_XTT_LT,solid,Cervix cancer
MOLT-4_PANOBINOSTAT_72h_Trypan Blue_KI,1.042459628789515,MOLT-4,PANOBINOSTAT,72h,Trypan Blue,KI,PANOBINOSTAT_72h_Trypan Blue_KI,suspension,Lymphoblastic
U937_MITHRAMYCIN_72h_Trypan Blue_KI,1.045038735693027,U937,MITHRAMYCIN,72h,Trypan Blue,KI,MITHRAMYCIN_72h_Trypan Blue_KI,suspension,Myeloid
HCT-116_PALBOCICLIB_72h_XTT_LT,1.554549488643127,HCT-116,PALBOCICLIB,72h,XTT,LT,PALBOCICLIB_72h_XTT_LT,solid,Colon cancer
TE-671_JQ1_72h_XTT_LT,1.273423056612143,TE-671,JQ1,72h,XTT,LT,JQ1_72h_XTT_LT,solid,other
SiHa_SPERMIDINE_72h_XTT_LT,1.476616941169416,SiHa,SPERMIDINE,72h,XTT,LT,SPERMIDINE_72h_XTT_LT,solid,Cervix cancer
SK-N-SH_JQ1_72h_Resazurin_SM,0.7499666893269975,SK-N-SH,JQ1,72h,Resazurin,SM,JQ1_72h_Resazurin_SM,solid,Neuroblastoma
Kasumi-1_5-AZACITIDINE_72h_Trypan Blue_KI,0.8746737070224646,Kasumi-1,5-AZACITIDINE,72h,Trypan Blue,KI,5-AZACITIDINE_72h_Trypan Blue_KI,suspension,Myeloid
SK-OV-3_FLUOROURACIL_72h_XTT_LT,1.375677283682022,SK-OV-3,FLUOROURACIL,72h,XTT,LT,FLUOROURACIL_72h_XTT_LT,solid,other
SK-N-SH_OLAPARIB_144h_Resazurin_SM,1.346333232130223,SK-N-SH,OLAPARIB,144h,Resazurin,SM,OLAPARIB_144h_Resazurin_SM,solid,Neuroblastoma
TE-671_5-AZACITIDINE_72h_XTT_LT,1.165631653260156,TE-671,5-AZACITIDINE,72h,XTT,LT,5-AZACITIDINE_72h_XTT_LT,solid,other
786-0_ETOMOXIR_72h_XTT_LT,0.3071683777471059,786-0,ETOMOXIR,72h,XTT,LT,ETOMOXIR_72h_XTT_LT,solid,Renal cancer
H1299_ALISERTIB_72h_XTT_LT,2.057523504590169,H1299,ALISERTIB,72h,XTT,LT,ALISERTIB_72h_XTT_LT,solid,Lung cancer
SH-SY5Y_DASATINIB_72h_H2BRuby_AM,1.25150980333839,SH-SY5Y,DASATINIB,72h,H2BRuby,AM,DASATINIB_72h_H2BRuby_AM,solid,Neuroblastoma
SK-BR-3_SCH772984_72h_XTT_LT,1.378373379010618,SK-BR-3,SCH772984,72h,XTT,LT,SCH772984_72h_XTT_LT,solid,Breast cancer
LN-18_CABOZANTINIB_72h_XTT_LT,0.6758476341681802,LN-18,CABOZANTINIB,72h,XTT,LT,CABOZANTINIB_72h_XTT_LT,solid,Glioblastoma
H1299_RUXOLITINIB_72h_XTT_LT,0.5354008224000376,H1299,RUXOLITINIB,72h,XTT,LT,RUXOLITINIB_72h_XTT_LT,solid,Lung cancer
HL-60_DECITABINE_72h_Resazurin_KI,1.955472936215771,HL-60,DECITABINE,72h,Resazurin,KI,DECITABINE_72h_Resazurin_KI,suspension,Myeloid
SiHa_OLAPARIB_72h_XTT_LT,1.168345291903359,SiHa,OLAPARIB,72h,XTT,LT,OLAPARIB_72h_XTT_LT,solid,Cervix cancer
MV4;11_AZD7762_72h_Resazurin_KI,0.1308277249445567,MV4;11,AZD7762,72h,Resazurin,KI,AZD7762_72h_Resazurin_KI,suspension,Myeloid
SiHa_AXITINIB_72h_XTT_LT,1.432053666523423,SiHa,AXITINIB,72h,XTT,LT,AXITINIB_72h_XTT_LT,solid,Cervix cancer
SH-SY5Y_DIGITOXIGENIN_72h_XTT_LT,0.8374647463833412,SH-SY5Y,DIGITOXIGENIN,72h,XTT,LT,DIGITOXIGENIN_72h_XTT_LT,solid,Neuroblastoma
SK-BR-3_CRIZOTINIB_72h_XTT_LT,1.324067602764432,SK-BR-3,CRIZOTINIB,72h,XTT,LT,CRIZOTINIB_72h_XTT_LT,solid,Breast cancer
SK-OV-3_BAFETINIB_72h_Hoechst_AM,1.25205592005292,SK-OV-3,BAFETINIB,72h,Hoechst,AM,BAFETINIB_72h_Hoechst_AM,solid,other
UKE-1_RUXOLITINIB_72h_Trypan Blue_KI,0.5217279011238765,UKE-1,RUXOLITINIB,72h,Trypan Blue,KI,RUXOLITINIB_72h_Trypan Blue_KI,suspension,Myeloid
H1299_RAPAMYCIN_72h_XTT_LT,1.133527626584322,H1299,RAPAMYCIN,72h,XTT,LT,RAPAMYCIN_72h_XTT_LT,solid,Lung cancer
H1299_CRIZOTINIB_72h_H2BRuby_AM,0.6830870686442732,H1299,CRIZOTINIB,72h,H2BRuby,AM,CRIZOTINIB_72h_H2BRuby_AM,solid,Lung cancer
LN-18_LONAFARNIB_72h_XTT_LT,1.296386879712119,LN-18,LONAFARNIB,72h,XTT,LT,LONAFARNIB_72h_XTT_LT,solid,Glioblastoma
CEM-SS_ETOMOXIR_72h_Trypan Blue_KI,0.9694666463271057,CEM-SS,ETOMOXIR,72h,Trypan Blue,KI,ETOMOXIR_72h_Trypan Blue_KI,suspension,Lymphoblastic
H1299_CRIZOTINIB_72h_XTT_LT,0.7281302170009609,H1299,CRIZOTINIB,72h,XTT,LT,CRIZOTINIB_72h_XTT_LT,solid,Lung cancer
H1299_VOLASERTIB_144h_Resazurin_BM,0.1051694429475625,H1299,VOLASERTIB,144h,Resazurin,BM,VOLASERTIB_144h_Resazurin_BM,solid,Lung cancer
HL-60_MIDOSTAURIN_72h_Trypan Blue_KI,1.290312663793552,HL-60,MIDOSTAURIN,72h,Trypan Blue,KI,MIDOSTAURIN_72h_Trypan Blue_KI,suspension,Myeloid
A549_DASATINIB_72h_Trypan Blue_AM,0.4659669297310763,A549,DASATINIB,72h,Trypan Blue,AM,DASATINIB_72h_Trypan Blue_AM,solid,Lung cancer
SiHa_VENETOCLAX_72h_XTT_LT,0.177349430346137,SiHa,VENETOCLAX,72h,XTT,LT,VENETOCLAX_72h_XTT_LT,solid,Cervix cancer
SK-OV-3_DASATINIB_72h_XTT_LT,1.361847344417915,SK-OV-3,DASATINIB,72h,XTT,LT,DASATINIB_72h_XTT_LT,solid,other
LN-18_CRIZOTINIB_72h_XTT_LT,0.7292649255139306,LN-18,CRIZOTINIB,72h,XTT,LT,CRIZOTINIB_72h_XTT_LT,solid,Glioblastoma
THP-1_MITHRAMYCIN_72h_Trypan Blue_KI,0.7226887004617849,THP-1,MITHRAMYCIN,72h,Trypan Blue,KI,MITHRAMYCIN_72h_Trypan Blue_KI,suspension,Myeloid
SK-OV-3_OLAPARIB_72h_XTT_LT,1.01030736129781,SK-OV-3,OLAPARIB,72h,XTT,LT,OLAPARIB_72h_XTT_LT,solid,other
SH-SY5Y_STAUROSPORINE_72h_XTT_LT,1.254106719654497,SH-SY5Y,STAUROSPORINE,72h,XTT,LT,STAUROSPORINE_72h_XTT_LT,solid,Neuroblastoma
SH-SY5Y_5-AZACITIDINE_72h_H2BRuby_AM,0.8070603605820168,SH-SY5Y,5-AZACITIDINE,72h,H2BRuby,AM,5-AZACITIDINE_72h_H2BRuby_AM,solid,Neuroblastoma
SK-BR-3_GEFITINIB_72h_XTT_LT,1.035450199103904,SK-BR-3,GEFITINIB,72h,XTT,LT,GEFITINIB_72h_XTT_LT,solid,Breast cancer
SK-BR-3_PANOBINOSTAT_72h_XTT_LT,1.244000792947387,SK-BR-3,PANOBINOSTAT,72h,XTT,LT,PANOBINOSTAT_72h_XTT_LT,solid,Breast cancer
MCF-7_DOXORUBICIN HCL_72h_Resazurin_LT,1.804564370162615,MCF-7,DOXORUBICIN HCL,72h,Resazurin,LT,DOXORUBICIN HCL_72h_Resazurin_LT,solid,Breast cancer
H1299_DASATINIB_72h_Hoechst_AM,0.8204451312657423,H1299,DASATINIB,72h,Hoechst,AM,DASATINIB_72h_Hoechst_AM,solid,Lung cancer
SH-SY5Y_SARACATINIB_72h_Trypan Blue_LT,1.031635416737819,SH-SY5Y,SARACATINIB,72h,Trypan Blue,LT,SARACATINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
CEM-SS_THZ1_72h_XTT_KI,0.9160897211323333,CEM-SS,THZ1,72h,XTT,KI,THZ1_72h_XTT_KI,suspension,Lymphoblastic
K562_MIDOSTAURIN_72h_Trypan Blue_KI,0.152606470694034,K562,MIDOSTAURIN,72h,Trypan Blue,KI,MIDOSTAURIN_72h_Trypan Blue_KI,suspension,Myeloid
Kelly_VORINOSTAT_72h_Resazurin_SM,1.148027768638042,Kelly,VORINOSTAT,72h,Resazurin,SM,VORINOSTAT_72h_Resazurin_SM,solid,Neuroblastoma
H1299_ETOPOSIDE_72h_XTT_LT,1.442966986528384,H1299,ETOPOSIDE,72h,XTT,LT,ETOPOSIDE_72h_XTT_LT,solid,Lung cancer
MV4;11_THZ1_72h_XTT_KI,1.239083702169327,MV4;11,THZ1,72h,XTT,KI,THZ1_72h_XTT_KI,suspension,Myeloid
H1299_ETOPOSIDE_72h_Trypan Blue_AM,0.3101304741757247,H1299,ETOPOSIDE,72h,Trypan Blue,AM,ETOPOSIDE_72h_Trypan Blue_AM,solid,Lung cancer
CEM-SS_ULIXERTINIB_72h_Trypan Blue_KI,1.536735393165104,CEM-SS,ULIXERTINIB,72h,Trypan Blue,KI,ULIXERTINIB_72h_Trypan Blue_KI,suspension,Lymphoblastic
SK-N-AS_BELINOSTAT_144h_Resazurin_SM,1.278652972595595,SK-N-AS,BELINOSTAT,144h,Resazurin,SM,BELINOSTAT_144h_Resazurin_SM,solid,Neuroblastoma
TE-671_RUXOLITINIB_72h_XTT_LT,1.193213133781589,TE-671,RUXOLITINIB,72h,XTT,LT,RUXOLITINIB_72h_XTT_LT,solid,other
CEM-SS_ENTINOSTAT_72h_Trypan Blue_KI,1.39276185277,CEM-SS,ENTINOSTAT,72h,Trypan Blue,KI,ENTINOSTAT_72h_Trypan Blue_KI,suspension,Lymphoblastic
SK-OV-3_TALAZOPARIB_72h_XTT_LT,1.315165621399178,SK-OV-3,TALAZOPARIB,72h,XTT,LT,TALAZOPARIB_72h_XTT_LT,solid,other
TE-671_SCH772984_72h_XTT_LT,0.6748338992065663,TE-671,SCH772984,72h,XTT,LT,SCH772984_72h_XTT_LT,solid,other
Jurkat_DECITABINE_72h_XTT_KI,0.146838081669856,Jurkat,DECITABINE,72h,XTT,KI,DECITABINE_72h_XTT_KI,suspension,Lymphoblastic
SK-BR-3_DACTOLISIB_72h_XTT_LT,1.29381418233733,SK-BR-3,DACTOLISIB,72h,XTT,LT,DACTOLISIB_72h_XTT_LT,solid,Breast cancer
H1299_FLUOROURACIL_72h_XTT_LT,0.8669881065692919,H1299,FLUOROURACIL,72h,XTT,LT,FLUOROURACIL_72h_XTT_LT,solid,Lung cancer
CEM-SS_VENETOCLAX_72h_XTT_KI,1.37281121976187,CEM-SS,VENETOCLAX,72h,XTT,KI,VENETOCLAX_72h_XTT_KI,suspension,Lymphoblastic
MV4;11_SELUMENTINIB_72h_Resazurin_KI,0.6533664566641387,MV4;11,SELUMENTINIB,72h,Resazurin,KI,SELUMENTINIB_72h_Resazurin_KI,suspension,Myeloid
SK-N-SH_DACTOLISIB_144h_Resazurin_SM,1.113164736403497,SK-N-SH,DACTOLISIB,144h,Resazurin,SM,DACTOLISIB_144h_Resazurin_SM,solid,Neuroblastoma
LAN-1_BAFETINIB_72h_Trypan Blue_LT,0.9826557150316794,LAN-1,BAFETINIB,72h,Trypan Blue,LT,BAFETINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
H1299_TOZASERTIB_144h_Resazurin_BM,0.3969564761621061,H1299,TOZASERTIB,144h,Resazurin,BM,TOZASERTIB_144h_Resazurin_BM,solid,Lung cancer
SK-OV-3_R406_72h_Hoechst_AM,0.7920700927733616,SK-OV-3,R406,72h,Hoechst,AM,R406_72h_Hoechst_AM,solid,other
TE-671_ETOPOSIDE_72h_XTT_LT,1.958273365897788,TE-671,ETOPOSIDE,72h,XTT,LT,ETOPOSIDE_72h_XTT_LT,solid,other
SW-480_R406_72h_Trypan Blue_AM,1.306614367139644,SW-480,R406,72h,Trypan Blue,AM,R406_72h_Trypan Blue_AM,solid,Colon cancer
Kelly_ADAVOSERTIB_72h_Resazurin_SM,1.427952122623388,Kelly,ADAVOSERTIB,72h,Resazurin,SM,ADAVOSERTIB_72h_Resazurin_SM,solid,Neuroblastoma
Kelly_RUXOLITINIB_144h_Resazurin_SM,0.9889888779507373,Kelly,RUXOLITINIB,144h,Resazurin,SM,RUXOLITINIB_144h_Resazurin_SM,solid,Neuroblastoma
MOLT-4_BAFETINIB_72h_Trypan Blue_KI,0.1763781838172833,MOLT-4,BAFETINIB,72h,Trypan Blue,KI,BAFETINIB_72h_Trypan Blue_KI,suspension,Lymphoblastic
786-0_GEFITINIB_72h_XTT_LT,1.37840574517334,786-0,GEFITINIB,72h,XTT,LT,GEFITINIB_72h_XTT_LT,solid,Renal cancer
MV4;11_MITHRAMYCIN_72h_Resazurin_KI,0.9525975258480421,MV4;11,MITHRAMYCIN,72h,Resazurin,KI,MITHRAMYCIN_72h_Resazurin_KI,suspension,Myeloid
HCT-116_SPERMIDINE_72h_XTT_LT,0.8852730908858447,HCT-116,SPERMIDINE,72h,XTT,LT,SPERMIDINE_72h_XTT_LT,solid,Colon cancer
SK-N-SH_STAUROSPORINE_144h_Resazurin_SM,0.9853197415155999,SK-N-SH,STAUROSPORINE,144h,Resazurin,SM,STAUROSPORINE_144h_Resazurin_SM,solid,Neuroblastoma
HCT-116_DASATINIB_72h_XTT_LT,1.089169016665874,HCT-116,DASATINIB,72h,XTT,LT,DASATINIB_72h_XTT_LT,solid,Colon cancer
LN-18_SORAFENIB_72h_XTT_LT,0.6238058896925799,LN-18,SORAFENIB,72h,XTT,LT,SORAFENIB_72h_XTT_LT,solid,Glioblastoma
LN-18_DACTOLISIB_72h_XTT_LT,0.8095547525912221,LN-18,DACTOLISIB,72h,XTT,LT,DACTOLISIB_72h_XTT_LT,solid,Glioblastoma
SK-N-SH_JQ1_144h_Resazurin_SM,1.292979240811264,SK-N-SH,JQ1,144h,Resazurin,SM,JQ1_144h_Resazurin_SM,solid,Neuroblastoma
LN-18_VINCRISTINE_72h_XTT_LT,1.172465028387583,LN-18,VINCRISTINE,72h,XTT,LT,VINCRISTINE_72h_XTT_LT,solid,Glioblastoma
Jurkat_IMATINIB_72h_XTT_KI,1.237983030727051,Jurkat,IMATINIB,72h,XTT,KI,IMATINIB_72h_XTT_KI,suspension,Lymphoblastic
H1299_LONAFARNIB_72h_XTT_LT,1.241327119990985,H1299,LONAFARNIB,72h,XTT,LT,LONAFARNIB_72h_XTT_LT,solid,Lung cancer
BT-474_BAFETINIB_72h_Hoechst_AM,1.202133551191672,BT-474,BAFETINIB,72h,Hoechst,AM,BAFETINIB_72h_Hoechst_AM,solid,Breast cancer
786-0_DOXORUBICIN HCL_72h_XTT_LT,1.611823985657616,786-0,DOXORUBICIN HCL,72h,XTT,LT,DOXORUBICIN HCL_72h_XTT_LT,solid,Renal cancer
SH-SY5Y_PACLITAXEL_144h_Resazurin_SM,2.092815041458824,SH-SY5Y,PACLITAXEL,144h,Resazurin,SM,PACLITAXEL_144h_Resazurin_SM,solid,Neuroblastoma
HL-60_FLAVOPIRIDOL_72h_Resazurin_KI,0.8080724449666895,HL-60,FLAVOPIRIDOL,72h,Resazurin,KI,FLAVOPIRIDOL_72h_Resazurin_KI,suspension,Myeloid
A549_PD0325901_72h_Resazurin_LT,1.057999322799497,A549,PD0325901,72h,Resazurin,LT,PD0325901_72h_Resazurin_LT,solid,Lung cancer
HCT-116_CURCUMIN_72h_XTT_LT,1.145317544942613,HCT-116,CURCUMIN,72h,XTT,LT,CURCUMIN_72h_XTT_LT,solid,Colon cancer
MV4;11_SORAFENIB_72h_Resazurin_KI,0.1669487605859222,MV4;11,SORAFENIB,72h,Resazurin,KI,SORAFENIB_72h_Resazurin_KI,suspension,Myeloid
HL-60_SELUMENTINIB_72h_Resazurin_KI,1.333486694267028,HL-60,SELUMENTINIB,72h,Resazurin,KI,SELUMENTINIB_72h_Resazurin_KI,suspension,Myeloid
SK-BR-3_STAUROSPORINE_72h_XTT_LT,1.494913722608214,SK-BR-3,STAUROSPORINE,72h,XTT,LT,STAUROSPORINE_72h_XTT_LT,solid,Breast cancer
LN-18_5-AZACITIDINE_72h_Hoechst_AM,1.077729038206001,LN-18,5-AZACITIDINE,72h,Hoechst,AM,5-AZACITIDINE_72h_Hoechst_AM,solid,Glioblastoma
MV4;11_STAUROSPORINE_72h_Resazurin_KI,0.2546315241592933,MV4;11,STAUROSPORINE,72h,Resazurin,KI,STAUROSPORINE_72h_Resazurin_KI,suspension,Myeloid
HT-29_BOSUTINIB_72h_Hoechst_AM,0.9819528151678579,HT-29,BOSUTINIB,72h,Hoechst,AM,BOSUTINIB_72h_Hoechst_AM,solid,Colon cancer
MCF-7_DINACICLIB_72h_Resazurin_LT,1.173938254973204,MCF-7,DINACICLIB,72h,Resazurin,LT,DINACICLIB_72h_Resazurin_LT,solid,Breast cancer
HL-60_R406_72h_Trypan Blue_LT,0.7045315275549797,HL-60,R406,72h,Trypan Blue,LT,R406_72h_Trypan Blue_LT,suspension,Myeloid
SK-OV-3_5-AZACITIDINE_72h_Hoechst_AM,1.199983938912142,SK-OV-3,5-AZACITIDINE,72h,Hoechst,AM,5-AZACITIDINE_72h_Hoechst_AM,solid,other
SK-N-SH_SORAFENIB_144h_Resazurin_SM,1.061655194009583,SK-N-SH,SORAFENIB,144h,Resazurin,SM,SORAFENIB_144h_Resazurin_SM,solid,Neuroblastoma
786-0_DASATINIB_72h_XTT_LT,1.078993869503072,786-0,DASATINIB,72h,XTT,LT,DASATINIB_72h_XTT_LT,solid,Renal cancer
MV4;11_GELDANAMYCIN_72h_XTT_KI,0.470049386793344,MV4;11,GELDANAMYCIN,72h,XTT,KI,GELDANAMYCIN_72h_XTT_KI,suspension,Myeloid
MV4;11_SUNITINIB_72h_Trypan Blue_KI,0.004423476262350156,MV4;11,SUNITINIB,72h,Trypan Blue,KI,SUNITINIB_72h_Trypan Blue_KI,suspension,Myeloid
786-0_SCH772984_72h_XTT_LT,1.023798318611056,786-0,SCH772984,72h,XTT,LT,SCH772984_72h_XTT_LT,solid,Renal cancer
SiHa_QUIZARTINIB_72h_Trypan Blue_LT,1.22469429760698,SiHa,QUIZARTINIB,72h,Trypan Blue,LT,QUIZARTINIB_72h_Trypan Blue_LT,solid,Cervix cancer
HL-60_MITHRAMYCIN_144h_Resazurin_KI,1.171515975936998,HL-60,MITHRAMYCIN,144h,Resazurin,KI,MITHRAMYCIN_144h_Resazurin_KI,suspension,Myeloid
